Frame Number,Start Sample No.,End Sample No.,dB ,Zero Crossing Number,Standard Deviation,block,vertical line,horizontal line,line with angles,curve,oscillation,High Freq,Middle Freq,Low Freq
2507,1283073,1283584,-55.507,65,6.1009,0,0,0,0,0,1,0,0,1
2508,1283585,1284096,-55.186,63,8.0504,0,0,0,0,0,1,0,0,1
2509,1284097,1284608,-54.644,39,10.592,0,0,0,0,0,1,0,0,1
2510,1284609,1285120,-56.08,64,6.4431,0,0,0,0,0,1,0,0,1
2511,1285121,1285632,-51.642,44,11.015,0,0,0,0,0,1,0,0,1
2512,1285633,1286144,-50.871,32,11.161,0,0,0,0,0,1,0,0,1
2513,1286145,1286656,-53.398,51,9.8137,0,0,0,0,0,1,0,0,1
2514,1286657,1287168,-49.372,30,12.633,0,0,0,0,0,1,0,0,1
2515,1287169,1287680,-55.442,55,8.1723,0,0,0,0,0,1,0,0,1
2516,1287681,1288192,-52.244,39,11.214,0,0,0,0,0,1,0,0,1
2517,1288193,1288704,-53.419,34,12.392,0,0,0,0,0,1,0,0,1
2518,1288705,1289216,-51.924,38,9.7942,0,0,0,0,0,1,0,0,1
2519,1289217,1289728,-55.038,65,6.6505,0,0,0,0,0,1,0,0,1
2520,1289729,1290240,-52.784,33,11.865,0,0,0,0,0,1,0,0,1
2521,1290241,1290752,-54.849,46,9.6021,0,0,0,0,0,1,0,0,1
2522,1290753,1291264,-52.661,33,11.991,0,1,0,0,0,1,1,0,1
2523,1291265,1291776,-56.49,52,7.0336,0,1,0,0,0,1,1,0,1
2524,1291777,1292288,-51.757,47,9.4966,0,1,0,0,0,1,1,0,1
2525,1292289,1292800,-58.274,69,6.2982,0,1,0,0,0,1,1,0,1
2526,1292801,1293312,-57.938,62,7.5374,0,1,0,0,0,1,1,0,1
2527,1293313,1293824,-55.182,57,8.0316,0,0,0,0,0,1,0,0,1
2528,1293825,1294336,-56.068,44,10.913,0,0,0,0,0,1,0,0,1
2529,1294337,1294848,-51.154,24,11.944,0,0,0,0,0,1,0,0,1
2530,1294849,1295360,-55.935,66,6.6426,0,0,0,0,0,1,0,0,1
2531,1295361,1295872,-54.716,57,6.6701,0,0,0,0,0,1,0,0,1
2532,1295873,1296384,-53.556,44,10.678,0,0,0,0,0,1,0,0,1
2533,1296385,1296896,-53.569,39,11.422,0,0,0,0,0,1,0,0,1
2534,1296897,1297408,-54.845,40,9.4238,0,0,0,0,0,1,0,0,1
2535,1297409,1297920,-55.905,50,8.5814,0,0,0,0,0,1,0,0,1
2536,1297921,1298432,-55.259,43,9.8425,0,0,0,0,0,1,0,0,1
2537,1298433,1298944,-55.01,39,9.8102,0,0,0,0,0,1,0,0,1
2538,1298945,1299456,-54.94,51,9.0462,0,0,0,0,0,1,0,0,1
2539,1299457,1299968,-54.82,37,9.6517,0,0,0,0,0,0,0,0,0
2540,1299969,1300480,-52.877,31,12.623,0,0,0,0,0,0,0,0,0
2541,1300481,1300992,-54.478,38,11.044,0,0,0,0,0,0,0,0,0
2542,1300993,1301504,-51.902,29,12.981,0,0,0,0,0,0,0,0,0
2543,1301505,1302016,-50.128,25,11.696,0,0,0,0,0,0,0,0,0
2544,1302017,1302528,-50.442,27,11.982,0,0,0,0,0,0,0,0,0
2545,1302529,1303040,-52.313,30,12.379,0,0,0,0,0,0,0,0,0
2546,1303041,1303552,-51.505,29,11.11,0,0,0,0,0,0,0,0,0
2547,1303553,1304064,-55.461,43,10.773,0,0,0,0,0,0,0,0,0
2548,1304065,1304576,-49.836,23,11.844,0,0,0,0,0,0,0,0,0
2549,1304577,1305088,-55.903,42,9.2762,0,0,0,0,0,0,0,0,0
2550,1305089,1305600,-54.139,45,10.534,0,0,0,0,0,0,0,0,0
2551,1305601,1306112,-52.558,27,11.47,0,0,0,0,0,0,0,0,0
2552,1306113,1306624,-52.942,31,12.383,0,0,0,0,0,0,0,0,0
2553,1306625,1307136,-54.586,38,10.648,0,0,0,0,0,0,0,0,0
2554,1307137,1307648,-52.258,31,12.432,0,0,0,0,0,0,0,0,0
2555,1307649,1308160,-52.377,29,12.823,0,0,0,0,0,0,0,0,0
2556,1308161,1308672,-54.098,38,10.467,0,0,0,0,0,0,0,0,0
2557,1308673,1309184,-56.702,53,7.6415,0,0,0,0,0,0,0,0,0
2558,1309185,1309696,-55.703,48,8.4622,0,0,0,0,0,0,0,0,0
2559,1309697,1310208,-53.941,42,11.124,0,0,0,0,0,0,0,0,0
2560,1310209,1310720,-52.718,28,12.149,0,0,0,0,0,0,0,0,0
2561,1310721,1311232,-57.278,44,8.833,1,0,0,0,0,0,0,0,1
2562,1311233,1311744,-54.674,47,10.001,1,0,0,0,0,0,0,0,1
2563,1311745,1312256,-56.042,95,4.375,1,0,0,0,0,0,0,0,1
2564,1312257,1312768,-56.163,52,7.7971,1,0,0,0,0,0,0,0,1
2565,1312769,1313280,-54.317,39,11.236,1,0,0,0,0,0,0,0,1
2566,1313281,1313792,-56.15,47,8.9576,1,0,0,0,0,0,0,0,1
2567,1313793,1314304,-53.788,35,10.923,0,0,0,0,0,0,0,0,0
2568,1314305,1314816,-56.485,54,9.5742,0,0,0,0,0,0,0,0,0
2569,1314817,1315328,-54.564,45,10.742,0,0,0,0,0,0,0,0,0
2570,1315329,1315840,-53.549,46,9.8823,0,1,0,0,0,0,0,0,1
2571,1315841,1316352,-50.727,28,13.387,0,1,0,0,0,0,0,0,1
2572,1316353,1316864,-52.183,32,12.159,0,1,0,0,0,0,0,0,1
2573,1316865,1317376,-53.795,47,10.64,0,1,0,0,0,0,0,0,1
2574,1317377,1317888,-53.511,36,11.76,0,1,0,0,0,0,0,0,1
2575,1317889,1318400,-51.768,34,11.76,0,1,0,0,0,0,0,0,1
2576,1318401,1318912,-50.676,25,12.943,0,0,0,0,0,0,0,0,0
2577,1318913,1319424,-54.511,33,11.048,0,1,0,0,0,0,1,0,0
2578,1319425,1319936,-52.046,27,12.12,0,1,0,0,0,0,1,0,0
2579,1319937,1320448,-52.875,46,11.874,0,1,0,0,0,0,1,0,0
2580,1320449,1320960,-52.524,29,12.309,0,1,0,0,1,0,1,0,1
2581,1320961,1321472,-50.991,40,10.877,0,0,0,0,1,0,0,0,1
2582,1321473,1321984,-51.521,50,9.9729,0,0,0,0,1,0,0,0,1
2583,1321985,1322496,-51.02,25,12.818,0,0,0,0,1,0,0,0,1
2584,1322497,1323008,-55.878,53,9.798,0,0,0,0,1,0,0,0,1
2585,1323009,1323520,-56.863,67,6.6212,0,0,0,0,1,0,0,0,1
2586,1323521,1324032,-51.85,60,7.6807,0,0,0,0,1,0,0,0,1
2587,1324033,1324544,-50.196,25,13.993,0,0,0,0,1,0,0,0,1
2588,1324545,1325056,-54.315,32,11.882,0,0,0,0,1,0,0,0,1
2589,1325057,1325568,-52.012,27,13.655,0,0,0,0,0,0,0,0,0
2590,1325569,1326080,-53.413,36,12.196,0,0,0,0,0,0,0,0,0
2591,1326081,1326592,-54.468,35,10.598,0,0,0,0,0,0,0,0,0
2592,1326593,1327104,-54.088,40,12.284,0,0,0,0,0,0,0,0,0
2593,1327105,1327616,-55.205,49,8.996,0,0,0,0,0,0,0,0,0
2594,1327617,1328128,-53.368,45,10.382,0,0,0,0,0,0,0,0,0
